address	xcoord	ycoord	shopid
Tiefstraße, 1020 Wien, Austria	16.3996	48.217762	17592186046507
B221 21, 1180 Wien, Austria	16.34299	48.21941	17592186046507
Lothringerstraße 7, 1010 Wien, Austria	16.375721	48.200382	17592186046501
Laaer-Wald-Straße 71, 1100 Wien, Austria	16.406212	48.164223	17592186046498
Karl-Schweighofer-Gasse 5, 1070 Wien, Austria	16.356743	48.20207	17592186046492
Sibeliusstraße 15, 1100 Wien, Austria	16.361855	48.15934	17592186046516
Conngasse 6, 1220 Wien, Austria	16.441633	48.255383	17592186046504
Van-der-Nüll-Gasse 87, 1100 Wien, Austria	16.367575	48.16839	17592186046489
Filmteichstraße 10, 1100 Wien, Austria	16.40476	48.151974	17592186046477
Wattmanngasse 11, 1130 Wien, Austria	16.298342	48.183388	17592186046489
Kühnpl. 4, 1040 Wien, Austria	16.364906	48.197735	17592186046510
Wichtelgasse 12, 1160 Wien, Austria	16.320812	48.212425	17592186046486
Erlafstraße 2, 1020 Wien, Austria	16.401411	48.220142	17592186046507
Weißgerberlände 22, 1030 Wien, Austria	16.394175	48.210533	17592186046513
Meiereistraße 7, 1020 Wien, Austria	16.41931	48.2077	17592186046498
Riedelgasse 10, 1130 Wien, Austria	16.28854	48.162598	17592186046474
Grinzinger Allee 19, 1190 Wien, Austria	16.341646	48.248978	17592186046510
Heumühlgasse 13-15, 1040 Wien, Austria	16.361324	48.19647	17592186046483
Am Stadtpark 3, 1030 Wien, Austria	16.382511	48.206043	17592186046495
Pernerstorfergasse 68, 1100 Wien, Austria	16.368496	48.177128	17592186046498
Handelskai 214, 1020 Wien, Austria	16.41215	48.221325	17592186046483
Starchantgasse 20, 1160 Wien, Austria	16.28596	48.21671	17592186046510
Hardtmuthgasse 41, 1100 Wien, Austria	16.37235	48.169914	17592186046510
Donauturmstraße 4, 1210 Wien, Austria	16.409563	48.24187	17592186046495
Simmeringer Hauptstraße 69, 1110 Wien, Austria	16.412594	48.178013	17592186046477
An der unteren Alten Donau, 1220 Wien, Austria	16.435678	48.229183	17592186046492
Kanalwächterhausweg, 1020 Wien, Austria	16.429811	48.19177	17592186046507
Montleartstraße 1, 1140 Wien, Austria	16.300905	48.203487	17592186046480
Weldengasse 2B, 1100 Wien, Austria	16.38017	48.16648	17592186046492
Clusiusgasse 5, 1090 Wien, Austria	16.36404	48.225636	17592186046486
Treppelweg, 1030 Wien, Austria	16.387682	48.21302	17592186046489
Kauergasse 9-11, 1150 Wien, Austria	16.323277	48.191494	17592186046486
Vorgartenstraße 204, 1020 Wien, Austria	16.41156	48.21629	17592186046474
Neilreichgasse 112, 1100 Wien, Austria	16.360239	48.161312	17592186046492
Otto-Probst-Straße 36, 1100 Wien, Austria	16.34342	48.156807	17592186046501
Wenckebachgasse 43, 1190 Wien, Austria	16.336752	48.253437	17592186046507
Nußdorfer Lände, 1190 Wien, Austria	16.36989	48.256245	17592186046495
Rustenschacherallee 42, 1020 Wien, Austria	16.40403	48.20509	17592186046510
1.Haidequerstraße 2, 1110 Wien, Austria	16.429552	48.183308	17592186046486
Rustenallee, 1130 Wien, Austria	16.303867	48.182766	17592186046495
Hadikgasse 148, 1140 Wien, Austria	16.292093	48.190884	17592186046510
Van-Swieten-Gasse 1, 1090 Wien, Austria	16.356146	48.218945	17592186046477
Elisabethstraße 11, 1010 Wien, Austria	16.364195	48.20241	17592186046513
Bernoullistraße 7, 1220 Wien, Austria	16.44128	48.240803	17592186046516
Fernkorngasse 23, 1100 Wien, Austria	16.363808	48.177242	17592186046513
Gießergasse 1, 1090 Wien, Austria	16.349775	48.220608	17592186046480
Wehlistraße 311, 1020 Wien, Austria	16.440245	48.201183	17592186046507
Grinzinger Str. 109, 1190 Wien, Austria	16.360518	48.25468	17592186046495
Parkring 12, 1010 Wien, Austria	16.377708	48.205982	17592186046504
Starkenburggasse 92, 1160 Wien, Austria	16.296385	48.21705	17592186046495
Händelgasse 2, 1170 Wien, Austria	16.328962	48.22579	17592186046504
Hintergärtengasse 278/7, 1190 Wien, Austria	16.36197	48.25223	17592186046510
Edmund-Reim-Gasse 28, 1120 Wien, Austria	16.31332	48.161625	17592186046516
Neilreichgasse 120, 1100 Wien, Austria	16.357656	48.15809	17592186046477
Neilreichgasse 110A, 1100 Wien, Austria	16.358675	48.16137	17592186046513
Lindenbauergasse 2, 1110 Wien, Austria	16.42743	48.17693	17592186046495
Schönbrunner Schloßstraße 45, 1120 Wien, Austria	16.319267	48.184742	17592186046501
Illekgasse 3, 1150 Wien, Austria	16.322466	48.194195	17592186046510
Ganglbauergasse 4-12, 1160 Wien, Austria	16.3254	48.20743	17592186046504
Wurzingergasse 8, 1180 Wien, Austria	16.315493	48.23845	17592186046510
Margaretengürtel 17-19, 1050 Wien, Austria	16.36173	48.181347	17592186046501
Fügergasse 4, 1060 Wien, Austria	16.341942	48.19557	17592186046504
Längenfeldgasse 24, 1120 Wien, Austria	16.338562	48.18093	17592186046507
Seckendorff-Gudent-Weg 6, 1130 Wien, Austria	16.305124	48.175285	17592186046495
Deißenhofergasse 7, 1230 Wien, Austria	16.281612	48.158417	17592186046513
Zehetnergasse 14, 1140 Wien, Austria	16.285994	48.19321	17592186046477
Haidackergasse 5, 1120 Wien, Austria	16.333204	48.173904	17592186046513
Schindlergasse 48, 1180 Wien, Austria	16.32293	48.23061	17592186046492
Klg Eremit Parz., 1100 Wien, Austria	16.358974	48.16178	17592186046474
Wagramer Str. 49A, 1220 Wien, Austria	16.426867	48.23855	17592186046507
Favoritenstraße 219A, 1100 Wien, Austria	16.383373	48.162403	17592186046489
Oswaldgasse 114, 1120 Wien, Austria	16.322947	48.164192	17592186046510
Lobenhauerngasse 1, 1170 Wien, Austria	16.326952	48.217438	17592186046513
Raxstraße 107, 1100 Wien, Austria	16.351599	48.168827	17592186046492
Roßauer Lände 2, 1090 Wien, Austria	16.367756	48.223537	17592186046498
Prater 38A, 1020 Wien, Austria	16.400196	48.216198	17592186046501
Donauinsel 2, 1210 Wien, Austria	16.382587	48.251198	17592186046516
Adalbert-Stifter-Straße 65, 1200 Wien, Austria	16.37448	48.243515	17592186046489
Lainergasse 10, 1230 Wien, Austria	16.289278	48.15534	17592186046492
Frankenberggasse 9, 1040 Wien, Austria	16.368652	48.19735	17592186046501
Trabertgasse 1, 1130 Wien, Austria	16.279882	48.16411	17592186046477
Hauptallee A, 1020 Wien, Austria	16.423416	48.19985	17592186046477
Kundratstraße 3, 1100 Wien, Austria	16.350706	48.175243	17592186046510
Paltaufgasse 1B, 1160 Wien, Austria	16.310987	48.21037	17592186046474
Walter-Jurmann-Gasse 1, 1230 Wien, Austria	16.302164	48.152554	17592186046477
Waidäckergasse 8, 1160 Wien, Austria	16.290016	48.211773	17592186046492
Rustenschacherallee 2, 1020 Wien, Austria	16.39928	48.211975	17592186046483
Heißgasse 59, 1230 Wien, Austria	16.27898	48.15554	17592186046510
Gatterburggasse 6-8, 1190 Wien, Austria	16.352646	48.239162	17592186046489
Darnautgasse 12, 1120 Wien, Austria	16.329542	48.172062	17592186046501
Lerchenfelder Gürtel 43, 1160 Wien, Austria	16.338839	48.209717	17592186046480
Humboldtgasse 25, 1100 Wien, Austria	16.3778	48.179768	17592186046477
Liesingsteg, 1230 Wien, Austria	16.317427	48.15481	17592186046492
Thurygasse 4, 1090 Wien, Austria	16.357656	48.225258	17592186046495
Fröbelgasse 58, 1160 Wien, Austria	16.332455	48.209892	17592186046495
Kaulbachstraße 13-17, 1120 Wien, Austria	16.310234	48.16521	17592186046501
Stranzenberggasse 14, 1130 Wien, Austria	16.298801	48.172264	17592186046486
Apostelgasse 37, 1030 Wien, Austria	16.397127	48.196976	17592186046504
Wachaustraße 33, 1020 Wien, Austria	16.407001	48.22254	17592186046495
Klg Sonnental Weg 3, 1230 Wien, Austria	16.292772	48.155247	17592186046483
Hummelgasse 48, 1130 Wien, Austria	16.281738	48.184708	17592186046492
Breitenfurter Str. 261, 1230 Wien, Austria	16.301699	48.1508	17592186046498
Reinischgasse 3, 1190 Wien, Austria	16.330244	48.25314	17592186046477
Donauufer Autobahn, 1220 Wien, Austria	16.43239	48.21542	17592186046507
Sankt-Veit-Gasse 9, 1130 Wien, Austria	16.282543	48.18395	17592186046483
Lazarettgasse 18, 1090 Wien, Austria	16.346947	48.217598	17592186046495
Andreas-Morth-Weg, 1220 Wien, Austria	16.43962	48.252197	17592186046516
Laaer-Berg-Straße 88, 1100 Wien, Austria	16.388071	48.163853	17592186046498
Viehmarktgasse 1, 1030 Wien, Austria	16.401793	48.190357	17592186046507
Allerheiligengasse 9, 1200 Wien, Austria	16.384048	48.23801	17592186046513
Csardastraße 123, 1020 Wien, Austria	16.40487	48.211765	17592186046477
Spinozagasse 18, 1170 Wien, Austria	16.300787	48.223766	17592186046492
Kleingartenverein Neugebäude, 1110 Wien, Austria	16.438728	48.157055	17592186046474
Triester Str. 100, 1100 Wien, Austria	16.346447	48.1604	17592186046510
Kaiserallee, 1020 Wien, Austria	16.405966	48.21269	17592186046507
Quellenstraße 1, 1100 Wien, Austria	16.396675	48.172012	17592186046492
Favoritner Gewerbering 4, 1100 Wien, Austria	16.37814	48.165382	17592186046498
Liebhartstalstraße 38A, 1160 Wien, Austria	16.289162	48.217255	17592186046495
Pottendorfer Str. 1, 1120 Wien, Austria	16.327269	48.166008	17592186046516
Schönbrunner Schloßstraße 52, 1130 Wien, Austria	16.317385	48.18603	17592186046501
tttt, Eisteichstraße 15, 1110 Wien, Austria	16.415487	48.179867	17592186046516
Klg Neugebäude Schloss, 1110 Wien, Austria	16.433447	48.163597	17592186046483
Kaiserallee, 1020 Wien, Austria	16.408546	48.2114	17592186046507
Kleingartenverein Oberes Heustadlwasser, 1020 Wien, Austria	16.433233	48.201958	17592186046510
Meidlinger Fahrstraße, 1130 Wien, Austria	16.317131	48.184597	17592186046480
Sechshauser Str. 95, 1150 Wien, Austria	16.322681	48.186058	17592186046516
Weinberggasse 45, 1190 Wien, Austria	16.33479	48.2432	17592186046492
Hauptallee, 1020 Wien, Austria	16.43196	48.194305	17592186046495
Speisinger Str. 72, 1130 Wien, Austria	16.282585	48.166973	17592186046474
Heldenplatz 21/4, 1010 Wien, Austria	16.363394	48.20549	17592186046483
Delsenbachgasse 7-11, 1110 Wien, Austria	16.415182	48.179234	17592186046480
Hertha-Firnberg-Straße 11, 1100 Wien, Austria	16.340973	48.168133	17592186046486
Fasangartengasse 109, 1130 Wien, Austria	16.298946	48.172016	17592186046492
Gadnergasse 104, 1110 Wien, Austria	16.424807	48.15159	17592186046474
Kaniakgasse 8, 1110 Wien, Austria	16.424849	48.175762	17592186046474
Linke Bahngasse 3, 1030 Wien, Austria	16.38389	48.20394	17592186046516
Meißauergasse 2A, 1220 Wien, Austria	16.437103	48.24832	17592186046483
Arsenal 7-11, 1030 Wien, Austria	16.390371	48.180336	17592186046501
Starchant Aigen, 1160 Wien, Austria	16.286856	48.214123	17592186046495
Schulschiff, 1210 Wien, Austria	16.389872	48.245598	17592186046480
Wallnerstraße 5-7, 1010 Wien, Austria	16.366661	48.209362	17592186046477
Hohenbergstraße 36-38, 1120 Wien, Austria	16.322096	48.17546	17592186046483
Oppenheimgasse 15, 1100 Wien, Austria	16.401457	48.153236	17592186046492
Krummbaumgasse 5, 1020 Wien, Austria	16.377296	48.21701	17592186046516
2.Haidequerstraße 1-3, 1110 Wien, Austria	16.429916	48.17966	17592186046483
Marc-Aurel-Straße 3, 1010 Wien, Austria	16.372526	48.21175	17592186046474
Kardinal-König-Platz 3, 1130 Wien, Austria	16.282248	48.17747	17592186046486
Mannagettagasse 1, 1190 Wien, Austria	16.339128	48.25605	17592186046498
Anastasius-Grün-Gasse 42, 1180 Wien, Austria	16.343992	48.231236	17592186046492
Klg Blumental Alt, 1100 Wien, Austria	16.369274	48.156136	17592186046507
Nordportalstraße 172, 1020 Wien, Austria	16.403826	48.217205	17592186046510
Griegstraße 46, 1200 Wien, Austria	16.37544	48.24848	17592186046492
Gadnergasse 26, 1110 Wien, Austria	16.41036	48.164024	17592186046516
Linke Wienzeile, 1150 Wien, Austria	16.31867	48.1867	17592186046495
Sterngasse, Wien, Austria	16.340658	48.151894	17592186046513
Hopsagasse 6, 1200 Wien, Austria	16.372868	48.245804	17592186046489
CS Rennweg, 1030 Wien, Austria	16.397123	48.191967	17592186046498
Ibsenstraße 1, 1150 Wien, Austria	16.31136	48.203476	17592186046513
Lautenschlägergasse 57, 1110 Wien, Austria	16.425621	48.177216	17592186046492
Alszeile 67, 1170 Wien, Austria	16.30778	48.22782	17592186046480
Hauptallee, 1020 Wien, Austria	16.430666	48.193607	17592186046474
Sieveringer Str. 25, 1190 Wien, Austria	16.33858	48.245945	17592186046513
Filmteichstraße 2, 1100 Wien, Austria	16.405588	48.15253	17592186046504
Bleichergasse 5, 1090 Wien, Austria	16.352665	48.22375	17592186046501
Stachegasse 21, 1120 Wien, Austria	16.309355	48.16214	17592186046516
Wohllebengasse 9, 1040 Wien, Austria	16.374214	48.196415	17592186046489
Hoher Markt 12, 1010 Wien, Austria	16.373734	48.210423	17592186046495
Klosterneuburger Str. 228, 1020 Wien, Austria	16.416449	48.21749	17592186046486
Vogentalgasse 27, 1100 Wien, Austria	16.41075	48.159298	17592186046510
An der Oberen Alten Donau 177, 1220 Wien, Austria	16.425116	48.242218	17592186046513
Moselgasse 30, 1100 Wien, Austria	16.394234	48.164494	17592186046498
Holubstraße 2, 1020 Wien, Austria	16.395224	48.23216	17592186046498
Am Schöpfwerk 68, 1120 Wien, Austria	16.324638	48.16154	17592186046504
Ost Autobahn, 1020 Wien, Austria	16.419992	48.189552	17592186046504
Treppelweg, 1200 Wien, Austria	16.396309	48.23494	17592186046489
Brigittenauer Brücke-Strombrücke 2015, 1200 Wien, Austria	16.39236	48.241154	17592186046516
An den Eisteichen, 1120 Wien, Austria	16.322226	48.15858	17592186046489
Heiligenstädter Str. 69, 1190 Wien, Austria	16.361006	48.241905	17592186046477
Mitterweg 427, 1110 Wien, Austria	16.441412	48.16908	17592186046495
Brigittenauer Brücke-Strombrücke 2015, 1200 Wien, Austria	16.393734	48.240807	17592186046504
Rüdigergasse 19, 1050 Wien, Austria	16.355816	48.194706	17592186046477
Türkenstraße 12, 1090 Wien, Austria	16.363342	48.217438	17592186046510
Altwirthgasse 9, 1230 Wien, Austria	16.335836	48.153034	17592186046513
Premreinergasse 8, 1130 Wien, Austria	16.280476	48.188984	17592186046483
Prandaugasse 7, 1220 Wien, Austria	16.432787	48.245785	17592186046492
Florian-Berndl-Gasse 167, 1220 Wien, Austria	16.438183	48.22211	17592186046477
Gregorygasse 1, 1230 Wien, Austria	16.306253	48.15701	17592186046510
Halteraugasse, 1190 Wien, Austria	16.36451	48.252106	17592186046501
Weißgerberlände 44-46, 1030 Wien, Austria	16.395367	48.208538	17592186046510
Laaer-Berg-Straße 72-74, 1100 Wien, Austria	16.38987	48.16493	17592186046477
